,Run,Assay Type,BioProject,BioSample,Center Name,Consent,DNA-ID,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,Population_Description,population,ReleaseDate,Sample Name,sex,SRA Study,Super_Population_Code,Super_Population_Description,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,create_date,version,culture_collection,AvgSpotLen,Bases,Coriell_panel,Family_Id,HapMap_sample_ID,Coriell_plate,relationship_type,local_family_id,Relationship,type,sample_type,local_id,AssemblyName,cell_line,cell_type,Collection,ETHNICITY,family_role,RACE,Tag,relationship_type_(unrel_,_duo,_trio),Chinese_Code,dna_source,fosmid_library_source,isolate,tissue-type,fosmid_library_name,bio_material,bio-material,Gene,Karyotype,Mutation,subject_id,ENA_first_public,ENA-LAST-UPDATE
35997,ERR3240090,WGS,PRJEB31736,SAMN00004471,NYGC,public,NA19740,2019-03-22,2019-03-22,ERX3267465,Illumina NovaSeq 6000,NA19740,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19740,female,ERP114329,AMR,Ad Mixed American,10008445646.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-28T02:58:00Z,1.0,CORIELL:GM19740,300.0,108633288300.0,MGP00006,"2395,2395-02",NA19740,,,,mother,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35998,ERR3240091,WGS,PRJEB31736,SAMN00004472,NYGC,public,NA19741,2019-03-22,2019-03-22,ERX3267466,Illumina NovaSeq 6000,NA19741,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19741,male,ERP114329,AMR,Ad Mixed American,9597940903.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-28T02:53:00Z,1.0,CORIELL:GM19741,300.0,102344508900.0,MGP00006,"2395,2395-03",NA19741,,,,father,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35840,ERR3239933,WGS,PRJEB31736,SAMN00007764,NYGC,public,NA19746,2019-03-22,2019-03-22,ERX3267308,Illumina NovaSeq 6000,NA19746,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19746,female,ERP114329,AMR,Ad Mixed American,10512028996.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T18:38:00Z,1.0,CORIELL:GM19746,300.0,115919266800.0,MGP00006,"M023,M023-02",NA19746,HAPMAPV13,,,mother,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35841,ERR3239934,WGS,PRJEB31736,SAMN00007765,NYGC,public,NA19747,2019-03-22,2019-03-22,ERX3267309,Illumina NovaSeq 6000,NA19747,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19747,male,ERP114329,AMR,Ad Mixed American,13027431397.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T18:43:00Z,1.0,CORIELL:GM19747,300.0,104923214400.0,MGP00006,"M023,M023-03",NA19747,HAPMAPV13,,,father,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35842,ERR3239935,WGS,PRJEB31736,SAMN00007767,NYGC,public,NA19749,2019-03-22,2019-03-22,ERX3267310,Illumina NovaSeq 6000,NA19749,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19749,female,ERP114329,AMR,Ad Mixed American,9361275184.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T18:44:00Z,1.0,CORIELL:GM19749,300.0,102977833200.0,MGP00006,"M024,M024-02",NA19749,HAPMAPV13,,,mother,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35843,ERR3239936,WGS,PRJEB31736,SAMN00007768,NYGC,public,NA19750,2019-03-22,2019-03-22,ERX3267311,Illumina NovaSeq 6000,NA19750,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19750,male,ERP114329,AMR,Ad Mixed American,10202463372.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T18:36:00Z,1.0,CORIELL:GM19750,300.0,113143010700.0,MGP00006,"M024,M024-03",NA19750,HAPMAPV13,,,father,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35999,ERR3240092,WGS,PRJEB31736,SAMN00004473,NYGC,public,NA19752,2019-03-22,2019-03-22,ERX3267467,Illumina NovaSeq 6000,NA19752,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19752,female,ERP114329,AMR,Ad Mixed American,9880404354.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-28T03:13:00Z,1.0,CORIELL:GM19752,300.0,110097763800.0,MGP00006,"2401,2401-02",NA19752,,,,mother,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35844,ERR3239937,WGS,PRJEB31736,SAMN00007770,NYGC,public,NA19755,2019-03-22,2019-03-22,ERX3267312,Illumina NovaSeq 6000,NA19755,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19755,female,ERP114329,AMR,Ad Mixed American,9679293111.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T18:25:00Z,1.0,CORIELL:GM19755,300.0,105523612800.0,MGP00006,"M026,M026-02",NA19755,HAPMAPV13,,,mother,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35845,ERR3239938,WGS,PRJEB31736,SAMN00007771,NYGC,public,NA19756,2019-03-22,2019-03-22,ERX3267313,Illumina NovaSeq 6000,NA19756,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19756,male,ERP114329,AMR,Ad Mixed American,9496825582.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T18:54:00Z,1.0,CORIELL:GM19756,300.0,106915469100.0,MGP00006,"M026,M026-03",NA19756,HAPMAPV13,,,father,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35846,ERR3239939,WGS,PRJEB31736,SAMN00007773,NYGC,public,NA19758,2019-03-22,2019-03-22,ERX3267314,Illumina NovaSeq 6000,NA19758,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19758,female,ERP114329,AMR,Ad Mixed American,11507808246.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T20:03:00Z,1.0,CORIELL:GM19758,300.0,111848525700.0,MGP00006,"M027,M027-02",NA19758,HAPMAPV13,,,mother,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35847,ERR3239940,WGS,PRJEB31736,SAMN00007774,NYGC,public,NA19759,2019-03-22,2019-03-22,ERX3267315,Illumina NovaSeq 6000,NA19759,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19759,male,ERP114329,AMR,Ad Mixed American,9925512884.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T18:28:00Z,1.0,CORIELL:GM19759,300.0,105554711700.0,MGP00006,"M027,M027-03",NA19759,HAPMAPV13,,,father,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35848,ERR3239941,WGS,PRJEB31736,SAMN00007776,NYGC,public,NA19761,2019-03-22,2019-03-22,ERX3267316,Illumina NovaSeq 6000,NA19761,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19761,female,ERP114329,AMR,Ad Mixed American,10943665365.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T18:59:00Z,1.0,CORIELL:GM19761,300.0,102747318600.0,MGP00006,"M028,M028-02",NA19761,HAPMAPV13,,,mother,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35849,ERR3239942,WGS,PRJEB31736,SAMN00007777,NYGC,public,NA19762,2019-03-22,2019-03-22,ERX3267317,Illumina NovaSeq 6000,NA19762,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19762,male,ERP114329,AMR,Ad Mixed American,13068078265.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T20:19:00Z,1.0,CORIELL:GM19762,300.0,144556613100.0,MGP00006,"M028,M028-03",NA19762,HAPMAPV13,,,father,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
36000,ERR3240093,WGS,PRJEB31736,SAMN00004475,NYGC,public,NA19764,2019-03-22,2019-03-22,ERX3267468,Illumina NovaSeq 6000,NA19764,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19764,female,ERP114329,AMR,Ad Mixed American,9638017544.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-28T04:12:00Z,1.0,CORIELL:GM19764,300.0,108205718100.0,MGP00006,"2405,2405-02",NA19764,,,,mother,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35850,ERR3239943,WGS,PRJEB31736,SAMN00007779,NYGC,public,NA19770,2019-03-22,2019-03-22,ERX3267318,Illumina NovaSeq 6000,NA19770,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19770,female,ERP114329,AMR,Ad Mixed American,10133125770.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T18:52:00Z,1.0,CORIELL:GM19770,300.0,109768611900.0,MGP00006,"M031,M031-02",NA19770,HAPMAPV13,,,mother,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35851,ERR3239944,WGS,PRJEB31736,SAMN00007780,NYGC,public,NA19771,2019-03-22,2019-03-22,ERX3267319,Illumina NovaSeq 6000,NA19771,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19771,male,ERP114329,AMR,Ad Mixed American,9845573530.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T18:52:00Z,1.0,CORIELL:GM19771,300.0,102385548600.0,MGP00006,"M031,M031-03",NA19771,HAPMAPV13,,,father,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35852,ERR3239945,WGS,PRJEB31736,SAMN00007782,NYGC,public,NA19773,2019-03-22,2019-03-22,ERX3267320,Illumina NovaSeq 6000,NA19773,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19773,female,ERP114329,AMR,Ad Mixed American,10315049481.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T18:36:00Z,1.0,CORIELL:GM19773,300.0,105761733000.0,MGP00006,"M033,M033-02",NA19773,HAPMAPV13,,,mother,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35853,ERR3239946,WGS,PRJEB31736,SAMN00007783,NYGC,public,NA19774,2019-03-22,2019-03-22,ERX3267321,Illumina NovaSeq 6000,NA19774,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19774,male,ERP114329,AMR,Ad Mixed American,9882626084.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T18:44:00Z,1.0,CORIELL:GM19774,300.0,106717107300.0,MGP00006,"M033,M033-03",NA19774,HAPMAPV13,,,father,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35854,ERR3239947,WGS,PRJEB31736,SAMN00007785,NYGC,public,NA19776,2019-03-22,2019-03-22,ERX3267322,Illumina NovaSeq 6000,NA19776,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19776,female,ERP114329,AMR,Ad Mixed American,9867627444.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T18:50:00Z,1.0,CORIELL:GM19776,300.0,110225467200.0,MGP00006,"M034,M034-02",NA19776,HAPMAPV13,,,mother,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35855,ERR3239948,WGS,PRJEB31736,SAMN00007786,NYGC,public,NA19777,2019-03-22,2019-03-22,ERX3267323,Illumina NovaSeq 6000,NA19777,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19777,male,ERP114329,AMR,Ad Mixed American,10850540438.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T19:13:00Z,1.0,CORIELL:GM19777,300.0,113093287800.0,MGP00006,"M034,M034-03",NA19777,HAPMAPV13,,,father,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35856,ERR3239949,WGS,PRJEB31736,SAMN00007788,NYGC,public,NA19779,2019-03-22,2019-03-22,ERX3267324,Illumina NovaSeq 6000,NA19779,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19779,female,ERP114329,AMR,Ad Mixed American,9718943639.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T18:45:00Z,1.0,CORIELL:GM19779,300.0,105205914000.0,MGP00006,"M035,M035-02",NA19779,HAPMAPV13,,,mother,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35857,ERR3239950,WGS,PRJEB31736,SAMN00007789,NYGC,public,NA19780,2019-03-22,2019-03-22,ERX3267325,Illumina NovaSeq 6000,NA19780,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19780,male,ERP114329,AMR,Ad Mixed American,10420709683.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T18:56:00Z,1.0,CORIELL:GM19780,300.0,109416879300.0,MGP00006,"M035,M035-03",NA19780,HAPMAPV13,,,father,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35858,ERR3239951,WGS,PRJEB31736,SAMN00007791,NYGC,public,NA19782,2019-03-22,2019-03-22,ERX3267326,Illumina NovaSeq 6000,NA19782,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19782,female,ERP114329,AMR,Ad Mixed American,11316472288.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T18:41:00Z,1.0,CORIELL:GM19782,300.0,107485773600.0,MGP00006,"M036,M036-02",NA19782,HAPMAPV13,,,mother,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35859,ERR3239952,WGS,PRJEB31736,SAMN00007792,NYGC,public,NA19783,2019-03-22,2019-03-22,ERX3267327,Illumina NovaSeq 6000,NA19783,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19783,male,ERP114329,AMR,Ad Mixed American,10563170791.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T20:09:00Z,1.0,CORIELL:GM19783,300.0,106325223900.0,MGP00006,"M036,M036-03",NA19783,HAPMAPV13,,,father,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35860,ERR3239953,WGS,PRJEB31736,SAMN00007794,NYGC,public,NA19785,2019-03-22,2019-03-22,ERX3267328,Illumina NovaSeq 6000,NA19785,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19785,female,ERP114329,AMR,Ad Mixed American,10626106412.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T20:07:00Z,1.0,CORIELL:GM19785,300.0,109687109400.0,MGP00006,"M032,M032-02",NA19785,HAPMAPV13,,,mother,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35861,ERR3239954,WGS,PRJEB31736,SAMN00007795,NYGC,public,NA19786,2019-03-22,2019-03-22,ERX3267329,Illumina NovaSeq 6000,NA19786,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19786,male,ERP114329,AMR,Ad Mixed American,10041892230.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T19:46:00Z,1.0,CORIELL:GM19786,300.0,109508529000.0,MGP00006,"M032,M032-03",NA19786,HAPMAPV13,,,father,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35862,ERR3239955,WGS,PRJEB31736,SAMN00007797,NYGC,public,NA19788,2019-03-22,2019-03-22,ERX3267330,Illumina NovaSeq 6000,NA19788,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19788,female,ERP114329,AMR,Ad Mixed American,10274844270.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T19:51:00Z,1.0,CORIELL:GM19788,300.0,107797620300.0,MGP00006,"M037,M037-02",NA19788,HAPMAPV13,,,mother,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35863,ERR3239956,WGS,PRJEB31736,SAMN00007798,NYGC,public,NA19789,2019-03-22,2019-03-22,ERX3267331,Illumina NovaSeq 6000,NA19789,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19789,male,ERP114329,AMR,Ad Mixed American,9534541877.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T19:40:00Z,1.0,,300.0,102827725200.0,MGP00006,"M037,M037-03",NA19789,HAPMAPV13,,,father,,,,JTFH01,,,,,,,,,,,,NA19789,B-lymphocyte cell-line,,CORIELL:GM19789,,,,,,,,,
36001,ERR3240094,WGS,PRJEB31736,SAMN00004477,NYGC,public,NA19792,2019-03-22,2019-03-22,ERX3267469,Illumina NovaSeq 6000,NA19792,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19792,male,ERP114329,AMR,Ad Mixed American,9824317827.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-28T03:12:00Z,1.0,CORIELL:GM19792,300.0,110774225100.0,MGP00006,"2414,2414-03",NA19792,,,,father,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35864,ERR3239957,WGS,PRJEB31736,SAMN00007800,NYGC,public,NA19794,2019-03-22,2019-03-22,ERX3267332,Illumina NovaSeq 6000,NA19794,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19794,female,ERP114329,AMR,Ad Mixed American,11579188191.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T20:27:00Z,1.0,CORIELL:GM19794,300.0,124847111100.0,MGP00006,"M039,M039-02",NA19794,HAPMAPV13,,,mother,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35865,ERR3239958,WGS,PRJEB31736,SAMN00007801,NYGC,public,NA19795,2019-03-22,2019-03-22,ERX3267333,Illumina NovaSeq 6000,NA19795,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Mexican Ancestry in Los Angeles, California, USA",MXL,2019-03-25T00:00:00Z,NA19795,male,ERP114329,AMR,Ad Mixed American,9837712983.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T20:50:00Z,1.0,CORIELL:GM19795,300.0,110378245500.0,MGP00006,"M039,M039-03",NA19795,HAPMAPV13,,,father,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35866,ERR3239959,WGS,PRJEB31736,SAMN00007803,NYGC,public,NA19818,2019-03-22,2019-03-22,ERX3267334,Illumina NovaSeq 6000,NA19818,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,African Ancestry in Southwest USA,ASW,2019-03-25T00:00:00Z,NA19818,male,ERP114329,AFR,African,12745921926.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T20:04:00Z,1.0,CORIELL:GM19818,300.0,110655483000.0,MGP00015,"2418,2418-03",NA19818,HAPMAPPT07,,,father,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35867,ERR3239960,WGS,PRJEB31736,SAMN00007804,NYGC,public,NA19819,2019-03-22,2019-03-22,ERX3267335,Illumina NovaSeq 6000,NA19819,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,African Ancestry in Southwest USA,ASW,2019-03-25T00:00:00Z,NA19819,female,ERP114329,AFR,African,10691269598.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T19:43:00Z,1.0,CORIELL:GM19819,300.0,114197324700.0,MGP00015,"2418,2418-02",NA19819,HAPMAPPT07,,,mother,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35868,ERR3239961,WGS,PRJEB31736,SAMN00007806,NYGC,public,NA19834,2019-03-22,2019-03-22,ERX3267336,Illumina NovaSeq 6000,NA19834,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,African Ancestry in Southwest USA,ASW,2019-03-25T00:00:00Z,NA19834,male,ERP114329,AFR,African,13820260563.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T20:31:00Z,1.0,CORIELL:GM19834,300.0,142213254000.0,MGP00015,"2424,2424-03",NA19834,HAPMAPPT07,,,father,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35869,ERR3239962,WGS,PRJEB31736,SAMN00007807,NYGC,public,NA19835,2019-03-22,2019-03-22,ERX3267337,Illumina NovaSeq 6000,NA19835,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,African Ancestry in Southwest USA,ASW,2019-03-25T00:00:00Z,NA19835,female,ERP114329,AFR,African,14021867798.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T20:43:00Z,1.0,CORIELL:GM19835,300.0,141125999700.0,MGP00015,"2424,2424-02",NA19835,HAPMAPPT07,,,mother,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35870,ERR3239963,WGS,PRJEB31736,SAMN00007809,NYGC,public,NA19900,2019-03-22,2019-03-22,ERX3267338,Illumina NovaSeq 6000,NA19900,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,African Ancestry in Southwest USA,ASW,2019-03-25T00:00:00Z,NA19900,male,ERP114329,AFR,African,11178285093.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T20:14:00Z,1.0,CORIELL:GM19900,300.0,112882572600.0,MGP00015,"2425,2425-03",NA19900,HAPMAPPT07,,,father,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35871,ERR3239964,WGS,PRJEB31736,SAMN00007810,NYGC,public,NA19901,2019-03-22,2019-03-22,ERX3267339,Illumina NovaSeq 6000,NA19901,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,African Ancestry in Southwest USA,ASW,2019-03-25T00:00:00Z,NA19901,female,ERP114329,AFR,African,10985282423.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T20:11:00Z,1.0,CORIELL:GM19901,300.0,113965432800.0,MGP00015,"2425-02,2425",NA19901,HAPMAPPT07,,,mother,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35872,ERR3239965,WGS,PRJEB31736,SAMN00007812,NYGC,public,NA19904,2019-03-22,2019-03-22,ERX3267340,Illumina NovaSeq 6000,NA19904,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,African Ancestry in Southwest USA,ASW,2019-03-25T00:00:00Z,NA19904,male,ERP114329,AFR,African,9606196863.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T19:36:00Z,1.0,CORIELL:GM19904,300.0,103159027800.0,MGP00015,"2426,2426-03",NA19904,HAPMAPPT07,,,father,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35873,ERR3239966,WGS,PRJEB31736,SAMN00007813,NYGC,public,NA19908,2019-03-22,2019-03-22,ERX3267341,Illumina NovaSeq 6000,NA19908,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,African Ancestry in Southwest USA,ASW,2019-03-25T00:00:00Z,NA19908,male,ERP114329,AFR,African,11745448388.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T20:21:00Z,1.0,CORIELL:GM19908,300.0,121259811000.0,MGP00015,"2427,2427-03",NA19908,HAPMAPPT07,,,father,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35874,ERR3239967,WGS,PRJEB31736,SAMN00007814,NYGC,public,NA19909,2019-03-22,2019-03-22,ERX3267342,Illumina NovaSeq 6000,NA19909,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,African Ancestry in Southwest USA,ASW,2019-03-25T00:00:00Z,NA19909,female,ERP114329,AFR,African,11004428546.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T19:58:00Z,1.0,CORIELL:GM19909,300.0,109476672900.0,MGP00015,"2427,2427-02",NA19909,HAPMAPPT07,,,mother,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
